run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-15-20250707-22:31:27-965860,1,3148424.0,457952.58181818185,0.4579525818181818
Scenario1-15-20250707-22:31:27-965860,2,3143505.0,457237.0909090909,0.45723709090909087
Scenario1-15-20250707-22:31:27-965860,3,3143211.0,457194.32727272727,0.4571943272727273
Scenario1-15-20250707-22:31:27-965860,4,3138394.0,456493.67272727273,0.4564936727272727
Scenario1-15-20250707-22:31:27-965860,5,3119269.0,453711.85454545455,0.45371185454545454
Scenario1-15-20250707-22:31:27-965860,6,3158261.0,459383.41818181815,0.45938341818181816
Scenario1-15-20250707-22:31:27-965860,7,3142784.0,457132.2181818182,0.4571322181818182
Scenario1-15-20250707-22:31:27-965860,8,3146031.0,457604.5090909091,0.4576045090909091
Scenario1-15-20250707-22:31:27-965860,9,3128271.0,455021.2363636364,0.4550212363636364
Scenario1-16-20250707-22:31:28-965877,0,3121756.0,454073.6,0.45407359999999997
Scenario1-16-20250707-22:31:28-965877,1,3120659.0,453914.0363636364,0.45391403636363636
Scenario1-16-20250707-22:31:28-965877,2,3123850.0,454378.1818181818,0.45437818181818185
Scenario1-16-20250707-22:31:28-965877,3,3127142.0,454857.0181818182,0.4548570181818182
Scenario1-16-20250707-22:31:28-965877,4,3143840.0,457285.8181818182,0.4572858181818182
Scenario1-16-20250707-22:31:28-965877,5,3127042.0,454842.4727272727,0.45484247272727274
Scenario1-16-20250707-22:31:28-965877,6,3118399.0,453585.3090909091,0.4535853090909091
Scenario1-16-20250707-22:31:28-965877,7,3134468.0,455922.61818181816,0.4559226181818182
Scenario1-16-20250707-22:31:28-965877,8,3129802.0,455243.92727272725,0.4552439272727272
Scenario1-16-20250707-22:31:28-965877,9,3131752.0,455527.56363636366,0.45552756363636365
Scenario1-17-20250707-22:31:28-965879,0,3165293.0,460406.2545454545,0.46040625454545453
Scenario1-17-20250707-22:31:28-965879,1,3128126.0,455000.14545454545,0.4550001454545454
Scenario1-17-20250707-22:31:28-965879,2,3125801.0,454661.9636363636,0.45466196363636363
Scenario1-17-20250707-22:31:28-965879,3,3124406.0,454459.05454545456,0.45445905454545454
Scenario1-17-20250707-22:31:28-965879,4,3141374.0,456927.12727272726,0.4569271272727273
Scenario1-17-20250707-22:31:28-965879,5,3141634.0,456964.94545454544,0.4569649454545454
Scenario1-17-20250707-22:31:28-965879,6,3121721.0,454068.5090909091,0.45406850909090907
Scenario1-17-20250707-22:31:28-965879,7,3139975.0,456723.63636363635,0.45672363636363633
Scenario1-17-20250707-22:31:28-965879,8,3169239.0,460980.2181818182,0.4609802181818182
Scenario1-17-20250707-22:31:28-965879,9,3140286.0,456768.87272727274,0.45676887272727273
Scenario1-18-20250707-22:31:28-965878,0,3132036.0,455568.87272727274,0.45556887272727276
Scenario1-18-20250707-22:31:28-965878,1,3145850.0,457578.1818181818,0.45757818181818183
Scenario1-18-20250707-22:31:28-965878,2,3150729.0,458287.85454545455,0.45828785454545456
Scenario1-18-20250707-22:31:28-965878,3,3135304.0,456044.2181818182,0.4560442181818182
Scenario1-18-20250707-22:31:28-965878,4,3157638.0,459292.8,0.4592928
Scenario1-18-20250707-22:31:28-965878,5,3130180.0,455298.9090909091,0.45529890909090914
Scenario1-18-20250707-22:31:28-965878,6,3119615.0,453762.1818181818,0.45376218181818184
Scenario1-18-20250707-22:31:28-965878,7,3122438.0,454172.8,0.4541728
Scenario1-18-20250707-22:31:28-965878,8,3148732.0,457997.38181818184,0.45799738181818184
Scenario1-18-20250707-22:31:28-965878,9,3182007.0,462837.38181818184,0.46283738181818185
Scenario1-19-20250707-22:31:28-965880,0,3130218.0,455304.43636363634,0.4553044363636363
Scenario1-19-20250707-22:31:28-965880,1,3155326.0,458956.5090909091,0.45895650909090907
Scenario1-19-20250707-22:31:28-965880,2,3135201.0,456029.2363636364,0.4560292363636364
Scenario1-19-20250707-22:31:28-965880,3,3154508.0,458837.5272727273,0.4588375272727273
Scenario1-19-20250707-22:31:28-965880,4,3123092.0,454267.92727272725,0.45426792727272725
Scenario1-19-20250707-22:31:28-965880,5,3144178.0,457334.9818181818,0.45733498181818183
Scenario1-19-20250707-22:31:28-965880,6,3147702.0,457847.56363636366,0.45784756363636364
Scenario1-19-20250707-22:31:28-965880,7,3151704.0,458429.67272727273,0.45842967272727275
Scenario1-19-20250707-22:31:28-965880,8,3144859.0,457434.0363636364,0.4574340363636364
