Run,Config,Repetition,Metric,Convergence_Time,Convergence_Value,Unit
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_0,0.025721261061,0.00019970379812500006,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_1,0.020755871392,0.00016744564970731711,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_2,0.060840252907,0.00020266284850671136,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_3,0.048858954123,0.00019542747381599978,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_4,0.041209002757,0.0001998811508398057,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_5,0.031339727608,0.0001865173122891566,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_6,0.021161978955,0.00020744356992079206,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_7,0.028602925914,0.00020135870085915487,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_8,0.079081784886,0.00022410835198285702,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,inter_arrival_user_9,0.020947768775,0.00020428275141176473,s
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_0,63.7,128253.79773501694,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_1,64.10000000000001,128728.46074224362,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_2,64.60000000000001,133438.20530281225,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_3,65.10000000000001,133969.52671386529,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_4,64.10000000000001,134615.80429715497,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_5,63.900000000000006,129593.83318864746,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_6,62.1,124840.50641764901,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_7,64.60000000000001,131240.66535126086,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_8,63.400000000000006,127946.27171930554,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,queue_length_user_9,61.1,123488.6496530067,packets
WarmupDetection5000-0-20250706-19:34:54-590690,WarmupDetection5000,0,user_throughput_user_8,10.100000000000001,4.899972457500343,kbps
