run,user_id,mean,stddev,count,min,max
Scenario2-32-20250707-23:22:32-994757,9,0.0018335195919224,0.0019935898004707,54895.0,2.2108e-08,0.021290057318
Scenario2-33-20250707-23:22:32-994762,0,0.0007038118940911,0.0005957571737331,54711.0,2.941e-09,0.007647736392
Scenario2-33-20250707-23:22:32-994762,1,0.0008261326427038,0.0008112850102079,55019.0,2.069e-09,0.008966778507
Scenario2-33-20250707-23:22:32-994762,2,0.0008947230298326,0.0009549141873455,55177.0,1.3852e-08,0.00790771732
Scenario2-33-20250707-23:22:32-994762,3,0.0009979867404581,0.0010720373437748,55125.0,7.2492e-08,0.006997576145
Scenario2-33-20250707-23:22:32-994762,4,0.0009639589637919,0.0010180373624894,54797.0,3.82e-09,0.006959764647
Scenario2-33-20250707-23:22:32-994762,5,0.0008946769608105,0.0009293543741042,55104.0,7.9366e-08,0.006765974597
Scenario2-33-20250707-23:22:32-994762,6,0.0007950231627276,0.0007903191843438,55348.0,9.46e-10,0.006538268917
Scenario2-33-20250707-23:22:32-994762,7,0.0010342917720182,0.0010036857734604,54440.0,1.6354e-08,0.010275430419
Scenario2-33-20250707-23:22:32-994762,8,0.0012507293777567,0.0012472365624702,54778.0,2.9406e-08,0.011271192601
Scenario2-33-20250707-23:22:32-994762,9,0.0018084292349804,0.0019324913758513,54715.0,2.7129e-08,0.020649221361
Scenario2-34-20250707-23:22:32-994767,0,0.0007200827395885,0.000623057841377,54849.0,8.632e-09,0.007320460793
Scenario2-34-20250707-23:22:32-994767,1,0.000842177895493,0.0008399830772444,55362.0,3.3509e-08,0.008951143058
Scenario2-34-20250707-23:22:32-994767,2,0.0009130874253609,0.000969746460385,55172.0,2.5682e-08,0.007985732551
Scenario2-34-20250707-23:22:32-994767,3,0.0010208044199425,0.001097021021777,55031.0,5.5352e-08,0.00699678615
Scenario2-34-20250707-23:22:32-994767,4,0.0009845541024361,0.0010479085497901,55307.0,3.7179e-08,0.006914582644
Scenario2-34-20250707-23:22:32-994767,5,0.0009131332678685,0.0009580069944159,55460.0,1.0879e-08,0.006705696593
Scenario2-34-20250707-23:22:32-994767,6,0.0008111872237944,0.0008113957098604,55366.0,2.251e-09,0.006513678345
Scenario2-34-20250707-23:22:32-994767,7,0.0010415318001741,0.0010053807253848,55216.0,1.8156e-08,0.00959391356
Scenario2-34-20250707-23:22:32-994767,8,0.0012873606471337,0.0012980493991026,55258.0,6.227e-09,0.013766785733
Scenario2-34-20250707-23:22:32-994767,9,0.001835311659279,0.0019905372617905,55005.0,2.8588e-08,0.020957798453
Scenario2-35-20250707-23:22:32-994772,0,0.0007104264881299,0.0006136337255326,55204.0,1.3208e-08,0.006817018205
Scenario2-35-20250707-23:22:32-994772,1,0.0008347195411196,0.0008371691799207,55326.0,1.6823e-08,0.008936053542
Scenario2-35-20250707-23:22:32-994772,2,0.0008987693474487,0.0009553454744225,55314.0,6.008e-09,0.007885721447
Scenario2-35-20250707-23:22:32-994772,3,0.0010127041699549,0.0010841610907684,55082.0,5.2963e-08,0.006997451538
Scenario2-35-20250707-23:22:32-994772,4,0.0009880918919028,0.0010464448261121,55357.0,3.3613e-08,0.006948924212
Scenario2-35-20250707-23:22:32-994772,5,0.0009070555848779,0.0009389422315688,54912.0,3.9e-10,0.006858121933
Scenario2-35-20250707-23:22:32-994772,6,0.0008054642749109,0.0008070553422934,55147.0,9.158e-09,0.005976629957
Scenario2-35-20250707-23:22:32-994772,7,0.0010351438379114,0.0009913752437281,54864.0,1.0698e-08,0.010849259053
Scenario2-35-20250707-23:22:32-994772,8,0.0012691024055432,0.0013035347557546,54998.0,3.7628e-08,0.014273355543
Scenario2-35-20250707-23:22:32-994772,9,0.0018201218951069,0.0019552027529952,54885.0,2.1706e-08,0.018412352221
Scenario2-36-20250707-23:22:32-994777,0,0.0007159869878037,0.0006273255712011,54922.0,7.84e-10,0.007556483309
Scenario2-36-20250707-23:22:32-994777,1,0.0008348941580068,0.0008369299063371,54608.0,2.088e-09,0.008174784591
Scenario2-36-20250707-23:22:32-994777,2,0.0009075261357401,0.0009637827431138,55172.0,5.932e-09,0.007997314015
Scenario2-36-20250707-23:22:32-994777,3,0.0009990321451776,0.0010705761116871,54878.0,1.17761e-07,0.006999424105
Scenario2-36-20250707-23:22:32-994777,4,0.0009789579601011,0.0010391559129418,55292.0,1.3713e-08,0.00735705487
Scenario2-36-20250707-23:22:32-994777,5,0.0009034919746419,0.0009354172489626,55049.0,1.8434e-08,0.006938644081
Scenario2-36-20250707-23:22:32-994777,6,0.0008033522168176,0.0007965138917731,54847.0,1.777e-08,0.005952911757
Scenario2-36-20250707-23:22:32-994777,7,0.0010376090279139,0.0009937149213576,55194.0,2.7962e-08,0.008891580696
Scenario2-36-20250707-23:22:32-994777,8,0.0012669488218239,0.0012721429630862,55062.0,3.066e-08,0.014549734725
Scenario2-36-20250707-23:22:32-994777,9,0.001836548254656,0.0019861298967008,54822.0,2.7428e-08,0.019897107966
Scenario2-37-20250707-23:22:33-994782,0,0.0007140715110221,0.0006096220867397,55294.0,4.842e-09,0.006966946206
Scenario2-37-20250707-23:22:33-994782,1,0.000838188674858,0.0008329502481465,54924.0,4.1845e-08,0.007965410262
Scenario2-37-20250707-23:22:33-994782,2,0.0009097958527384,0.0009749859666694,55443.0,6.4e-11,0.007923045958
Scenario2-37-20250707-23:22:33-994782,3,0.0010131618737897,0.0010873200807329,55047.0,4.889e-09,0.006986597948
Scenario2-37-20250707-23:22:33-994782,4,0.0009759497017047,0.0010355434549996,55446.0,4.5506e-08,0.007394685776
Scenario2-37-20250707-23:22:33-994782,5,0.0009051910048335,0.0009396101798131,55017.0,2.417e-09,0.006971499109
Scenario2-37-20250707-23:22:33-994782,6,0.0008138544287957,0.0008108491762451,54894.0,1.023e-09,0.007617975976
Scenario2-37-20250707-23:22:33-994782,7,0.0010290341302962,0.0009807645049634,55170.0,2.6898e-08,0.010949736132
Scenario2-37-20250707-23:22:33-994782,8,0.0012622690665764,0.0012644714941968,55148.0,1.0006e-08,0.014634609555
Scenario2-37-20250707-23:22:33-994782,9,0.0018612695594445,0.0019858748671698,55029.0,7.522e-09,0.017860016919
Scenario2-38-20250707-23:22:34-994787,0,0.000720112061852,0.0006149931989805,55159.0,6.7e-10,0.00794219442
Scenario2-38-20250707-23:22:34-994787,1,0.0008421819501708,0.0008352402707835,55052.0,3.4459e-08,0.008729255749
Scenario2-38-20250707-23:22:34-994787,2,0.0009236550693269,0.0009765822281821,55249.0,1.8085e-08,0.007993901773
Scenario2-38-20250707-23:22:34-994787,3,0.0010385594746145,0.0011119287900044,54927.0,3.5429e-08,0.006999843984
Scenario2-38-20250707-23:22:34-994787,4,0.0009982237871127,0.0010713170603781,55331.0,3.6382e-08,0.006968420111
Scenario2-38-20250707-23:22:34-994787,5,0.0009170573414241,0.0009524962995485,54815.0,2.897e-09,0.006912190318
Scenario2-38-20250707-23:22:34-994787,6,0.0008160974802609,0.0008158484377845,54631.0,4.0083e-08,0.006869745742
Scenario2-38-20250707-23:22:34-994787,7,0.0010554029596877,0.0010194389712663,55074.0,4.3623e-08,0.010856226288
Scenario2-38-20250707-23:22:34-994787,8,0.0013108766962573,0.001319087346166,55102.0,4.2148e-08,0.014212788304
Scenario2-38-20250707-23:22:34-994787,9,0.0018809578574676,0.0020409210240107,55967.0,3.0402e-08,0.024967479603
Scenario2-39-20250707-23:22:34-994792,0,0.0007156180626197,0.0006148473067748,54834.0,3.3812e-08,0.006596643537
Scenario2-39-20250707-23:22:34-994792,1,0.0008456210663696,0.0008455695615538,55250.0,5.8718e-08,0.008922910701
Scenario2-39-20250707-23:22:34-994792,2,0.0009168652497079,0.0009815819207256,55082.0,7.85e-09,0.007894364046
Scenario2-39-20250707-23:22:34-994792,3,0.0010389163532061,0.0011221883865594,55258.0,2.6697e-08,0.006992004348
Scenario2-39-20250707-23:22:34-994792,4,0.0009938198237201,0.0010672033037584,54933.0,5.7985e-08,0.006989389912
Scenario2-39-20250707-23:22:34-994792,5,0.0009259531674633,0.0009690268637369,55138.0,3.5409e-08,0.006969252184
Scenario2-39-20250707-23:22:34-994792,6,0.0008119398149574,0.0008112773152058,55061.0,6.727e-09,0.006370043178
Scenario2-39-20250707-23:22:34-994792,7,0.0010558232772279,0.001019204606037,55112.0,3.624e-09,0.009836421937
Scenario2-39-20250707-23:22:34-994792,8,0.0013046223901534,0.0013220210413878,55003.0,9.49e-10,0.013407897423
Scenario2-39-20250707-23:22:34-994792,9,0.0019117594048199,0.0020799334960805,55014.0,4.5804e-08,0.02016711832
Scenario2-21-20250707-23:22:29-994679,0,0.0007176541492576,0.0006191939812901,55095.0,2.693e-09,0.006680673588
Scenario2-21-20250707-23:22:29-994679,1,0.0008463894229741,0.000861003372543,55044.0,7.871e-09,0.00898942949
Scenario2-21-20250707-23:22:29-994679,2,0.0009203949916119,0.0009755413225992,55158.0,9.98e-09,0.007985620738
Scenario2-21-20250707-23:22:29-994679,3,0.0010149153152407,0.0010881238267211,54878.0,2.57e-08,0.00699847695
Scenario2-21-20250707-23:22:29-994679,4,0.0009871597132539,0.0010524406556135,55235.0,5.2252e-08,0.007498979417
Scenario2-21-20250707-23:22:29-994679,5,0.0009036523310408,0.0009400261301137,55259.0,1.7604e-08,0.006672770147
Scenario2-21-20250707-23:22:29-994679,6,0.000811859101271,0.0008078390535801,54799.0,4.9588e-08,0.005979858743
Scenario2-21-20250707-23:22:29-994679,7,0.0010465680746944,0.0010040165776154,55053.0,1.1454e-08,0.00936254493
Scenario2-21-20250707-23:22:29-994679,8,0.0012908267461956,0.0013031747055639,54788.0,1.6992e-08,0.016425725819
Scenario2-21-20250707-23:22:29-994679,9,0.0018371161449779,0.0019539462509591,54643.0,2.0229e-08,0.019867932137
Scenario2-22-20250707-23:22:29-994681,0,0.0007137591132534,0.000615347344347,55644.0,1.6089e-08,0.006698480569
Scenario2-22-20250707-23:22:29-994681,1,0.0008378677253133,0.000834037507524,55136.0,1.1641e-08,0.008934972152
Scenario2-22-20250707-23:22:29-994681,2,0.00090893363677,0.0009679563175043,55394.0,2.868e-09,0.0079930813
Scenario2-22-20250707-23:22:29-994681,3,0.0010159907563583,0.0010856020842214,55090.0,2.3994e-08,0.006998545098
Scenario2-22-20250707-23:22:29-994681,4,0.0009919770430459,0.0010612295307751,54901.0,1.8604e-08,0.006943967765
Scenario2-22-20250707-23:22:29-994681,5,0.0008988093387428,0.0009369360111109,55070.0,6.1116e-08,0.00668091434
Scenario2-22-20250707-23:22:29-994681,6,0.0008080665349822,0.0008066548247095,54796.0,9.512e-09,0.005980463425
Scenario2-22-20250707-23:22:29-994681,7,0.0010422556245062,0.0009916035169598,55075.0,1.7898e-08,0.008630973567
Scenario2-22-20250707-23:22:29-994681,8,0.0012856347777218,0.001295793745353,54618.0,1.3314e-08,0.018104275017
Scenario2-22-20250707-23:22:29-994681,9,0.0019039808903007,0.0020673320270775,54973.0,6.765e-09,0.019818554029
Scenario2-23-20250707-23:22:29-994693,0,0.0007076861554515,0.0006140152886596,54764.0,5.626e-09,0.008396517208
Scenario2-23-20250707-23:22:29-994693,1,0.0008326368166865,0.0008320855291373,55275.0,4.0033e-08,0.008962554911
Scenario2-23-20250707-23:22:29-994693,2,0.0009100330746806,0.0009630278355141,55041.0,3.9691e-08,0.00794009474
Scenario2-23-20250707-23:22:29-994693,3,0.0010165508257039,0.001092090971193,55227.0,3.1095e-08,0.007541786058
Scenario2-23-20250707-23:22:29-994693,4,0.0009708616141394,0.0010350924986939,55030.0,1.1659e-08,0.006876691614
Scenario2-23-20250707-23:22:29-994693,5,0.0009078027555891,0.0009392553902497,55171.0,2.4661e-08,0.005991239486
Scenario2-23-20250707-23:22:29-994693,6,0.0008060887469245,0.0008035160342163,54919.0,3.382e-09,0.005968393688
Scenario2-23-20250707-23:22:29-994693,7,0.0010296835528803,0.0009868951756276,54682.0,2.3122e-08,0.0084012963
Scenario2-23-20250707-23:22:29-994693,8,0.0012695664231419,0.0012653659124093,55197.0,1.4521e-07,0.014241029982
Scenario2-23-20250707-23:22:29-994693,9,0.0018147985664398,0.0019267258941919,54812.0,7.9819e-08,0.017015685968
Scenario2-24-20250707-23:22:29-994698,0,0.0007169179217115,0.0006177440597175,55163.0,2.0903e-08,0.006547076694
Scenario2-24-20250707-23:22:29-994698,1,0.0008376917940907,0.0008331863151788,55511.0,1.626e-09,0.008721608495
Scenario2-24-20250707-23:22:29-994698,2,0.0009146642804116,0.0009714379023412,55069.0,8.239e-08,0.007986484886
Scenario2-24-20250707-23:22:29-994698,3,0.0010077589932198,0.0010811178865777,55083.0,2.8577e-08,0.007710678341
Scenario2-24-20250707-23:22:29-994698,4,0.0009737803028696,0.0010372835802339,54930.0,3.164e-08,0.006964254516
Scenario2-24-20250707-23:22:29-994698,5,0.0009012154700038,0.0009358810759719,55292.0,3.432e-09,0.006917699146
Scenario2-24-20250707-23:22:29-994698,6,0.0008057163751569,0.0008032925405777,55047.0,2.239e-09,0.005998993156
Scenario2-24-20250707-23:22:29-994698,7,0.0010309728905657,0.0010042995409662,54715.0,1.368e-08,0.0093873534
Scenario2-24-20250707-23:22:29-994698,8,0.0012881197104142,0.0012980937886906,55006.0,6.7279e-08,0.01361293922
Scenario2-24-20250707-23:22:29-994698,9,0.0018441211501716,0.0019856215969255,55068.0,6.4077e-08,0.021541473636
Scenario2-25-20250707-23:22:29-994703,0,0.000717620178026,0.0006106709408757,54448.0,7.02e-10,0.006673741013
Scenario2-25-20250707-23:22:29-994703,1,0.0008358416965664,0.0008317740592397,54788.0,3.7043e-08,0.008810152503
Scenario2-25-20250707-23:22:29-994703,2,0.0009102328752583,0.0009700825693878,54941.0,2.101e-09,0.007958397781
Scenario2-25-20250707-23:22:29-994703,3,0.0010128577764383,0.0010815507889468,55562.0,1.915e-09,0.00699096528
Scenario2-25-20250707-23:22:29-994703,4,0.0009866662790628,0.0010483557535467,55101.0,1.3339e-08,0.006994946629
Scenario2-25-20250707-23:22:29-994703,5,0.0009067935533112,0.0009383694017482,55207.0,8.343e-09,0.006428772226
Scenario2-25-20250707-23:22:29-994703,6,0.0008091615619543,0.0008100339420909,55104.0,7.2097e-08,0.006902655741
Scenario2-25-20250707-23:22:29-994703,7,0.0010376294304614,0.0009953570345312,54827.0,7.1881e-08,0.01004060493
Scenario2-25-20250707-23:22:29-994703,8,0.0012843256713832,0.0012883182727838,55044.0,4.1319e-08,0.012622574243
Scenario2-25-20250707-23:22:29-994703,9,0.0018473895497007,0.0019814588994155,55095.0,9.805e-09,0.018488254491
Scenario2-26-20250707-23:22:30-994716,0,0.0007148117676015,0.0006138127869474,54750.0,2.352e-09,0.006698974076
Scenario2-26-20250707-23:22:30-994716,1,0.0008233920860527,0.0008125937468247,55353.0,1.3234e-08,0.007986280734
Scenario2-26-20250707-23:22:30-994716,2,0.000900742522293,0.0009438647033601,55210.0,1.765e-09,0.007959558861
Scenario2-26-20250707-23:22:30-994716,3,0.0010079455992734,0.0010833193608689,54936.0,1.3814e-08,0.006986975815
Scenario2-26-20250707-23:22:30-994716,4,0.0009772619559874,0.0010346419491918,55154.0,2.7478e-08,0.006982919743
Scenario2-26-20250707-23:22:30-994716,5,0.0009011156694052,0.0009370058997357,55521.0,1.159e-09,0.00670370129
Scenario2-26-20250707-23:22:30-994716,6,0.0008015748364944,0.0007961544538859,55184.0,2.4119e-08,0.005978982923
Scenario2-26-20250707-23:22:30-994716,7,0.001036645354089,0.0009853490102468,55259.0,2.027e-09,0.011598673917
Scenario2-26-20250707-23:22:30-994716,8,0.0012892328167615,0.001325057801351,54926.0,2.904e-09,0.01354645071
Scenario2-26-20250707-23:22:30-994716,9,0.0018145413384808,0.0019632325359411,54657.0,6.236e-09,0.027090212681
Scenario2-27-20250707-23:22:30-994721,0,0.0007181530536375,0.0006315099639643,54654.0,5.313e-09,0.007474579313
Scenario2-27-20250707-23:22:30-994721,1,0.0008365069225808,0.0008283883235227,54932.0,7.9277e-08,0.008351415114
Scenario2-27-20250707-23:22:30-994721,2,0.0009165302753408,0.0009765456717396,55175.0,9.574e-09,0.00797718025
Scenario2-27-20250707-23:22:30-994721,3,0.0010284046182447,0.0011086248922569,54974.0,1.3496e-08,0.006996458836
Scenario2-27-20250707-23:22:30-994721,4,0.0009762487622415,0.0010449168849506,55388.0,9.234e-09,0.007004681929
Scenario2-27-20250707-23:22:30-994721,5,0.0009074043791619,0.0009476900528477,54657.0,5.49e-10,0.006889609394
Scenario2-27-20250707-23:22:30-994721,6,0.0008028340777894,0.000800309044994,54834.0,2.136e-09,0.006612732811
Scenario2-27-20250707-23:22:30-994721,7,0.0010379228330504,0.0010006055507988,54840.0,2.4445e-08,0.011485501169
Scenario2-27-20250707-23:22:30-994721,8,0.0012952662422176,0.0012953029846295,54710.0,4.937e-09,0.011796518802
Scenario2-27-20250707-23:22:30-994721,9,0.0018475517160169,0.0019875089599601,55178.0,5.5083e-08,0.020657499989
Scenario2-28-20250707-23:22:31-994726,0,0.0007057748734056,0.0006147564347846,54973.0,6.86e-10,0.007755197281
Scenario2-28-20250707-23:22:31-994726,1,0.0008264653954549,0.0008109789184726,55135.0,3.2609e-08,0.008668056142
Scenario2-28-20250707-23:22:31-994726,2,0.000894100689331,0.0009384198004275,55169.0,1.3056e-08,0.00797292933
Scenario2-28-20250707-23:22:31-994726,3,0.0010106660405781,0.0010906232236957,54969.0,3.5266e-08,0.006987019419
Scenario2-28-20250707-23:22:31-994726,4,0.0009658634775403,0.0010260639106663,54630.0,2.8621e-08,0.006957532552
Scenario2-28-20250707-23:22:31-994726,5,0.0008974174068997,0.0009318011446321,54827.0,5.1322e-08,0.006281357053
Scenario2-28-20250707-23:22:31-994726,6,0.0007896356561917,0.0007806311524468,54753.0,1.6553e-08,0.006810266462
Scenario2-28-20250707-23:22:31-994726,7,0.0010213741525394,0.0009833427827535,55042.0,2.143e-08,0.009840675468
Scenario2-28-20250707-23:22:31-994726,8,0.0012497041427205,0.0012413821327227,54390.0,1.156e-09,0.014477284056
Scenario2-28-20250707-23:22:31-994726,9,0.0017790028647892,0.0019150348630676,55393.0,1.4147e-08,0.017683112237
Scenario2-29-20250707-23:22:31-994731,0,0.0007143927648135,0.0006180493537841,54886.0,9.109e-09,0.00776206581
Scenario2-29-20250707-23:22:31-994731,1,0.0008335890826209,0.0008294344412928,55236.0,9.599e-09,0.008973957929
Scenario2-29-20250707-23:22:31-994731,2,0.0009018008606945,0.0009525763785251,55617.0,2.1306e-08,0.007992092664
Scenario2-29-20250707-23:22:31-994731,3,0.0010089160358751,0.0010738538105873,55371.0,1.574e-09,0.007051939357
Scenario2-29-20250707-23:22:31-994731,4,0.0009794529773321,0.0010461033578547,55122.0,4.951e-09,0.0069810056
Scenario2-29-20250707-23:22:31-994731,5,0.0009051968185517,0.0009452948321167,55256.0,1.9861e-08,0.006044327019
Scenario2-29-20250707-23:22:31-994731,6,0.000812267398457,0.0008131011292349,55209.0,1.6834e-08,0.005926300565
Scenario2-29-20250707-23:22:31-994731,7,0.0010339292380901,0.0009975885977921,54734.0,1.2904e-08,0.010574863699
Scenario2-29-20250707-23:22:31-994731,8,0.0012870695893868,0.0012899778725032,55059.0,9.573e-09,0.014025793619
Scenario2-29-20250707-23:22:31-994731,9,0.0018387384184911,0.0020106754904311,55273.0,3.0014e-08,0.021134085685
Scenario2-40-20250707-23:22:34-994813,0,0.0019132092819627,0.0015901839087642,83110.0,9.154e-09,0.00980796186
Scenario2-40-20250707-23:22:34-994813,1,0.0029216300982142,0.0022967381598492,82417.0,1.3091e-08,0.008999775165
Scenario2-40-20250707-23:22:34-994813,2,0.0029712509416868,0.0023597735239362,83235.0,9.238e-09,0.008984826902
Scenario2-40-20250707-23:22:34-994813,3,0.0027875678003344,0.002182882422324,82779.0,2.0743e-08,0.008111648127
Scenario2-40-20250707-23:22:34-994813,4,0.0025965587570963,0.0020949978371784,82643.0,1.4504e-08,0.008903734562
Scenario2-40-20250707-23:22:34-994813,5,0.0023583356203557,0.0019774601292121,82701.0,1.0327e-08,0.009335393514
Scenario2-40-20250707-23:22:34-994813,6,0.0021859877280923,0.0018786078487615,82701.0,1.698e-09,0.009249923214
Scenario2-40-20250707-23:22:34-994813,7,0.0037359453925791,0.0029795638665358,82436.0,5.9935e-08,0.027255530017
Scenario2-40-20250707-23:22:34-994813,8,0.20727619593657,0.11968376796172,82404.0,8.675256e-06,0.443207654853
Scenario2-40-20250707-23:22:34-994813,9,14.233333784618,6.9255890751022,46189.0,2.36879409277,26.485238469299
Scenario2-50-20250707-23:22:36-994878,0,0.0018991189037615,0.0015790660738674,82598.0,4.0963e-08,0.00971858378
Scenario2-50-20250707-23:22:36-994878,1,0.0029359199106199,0.0023037374993088,82597.0,6.336e-08,0.008999763379
Scenario2-50-20250707-23:22:36-994878,2,0.0029950646803679,0.0023674249074043,82304.0,1.2507e-08,0.008985169755
Scenario2-50-20250707-23:22:36-994878,3,0.0027720824605027,0.0021853223639578,82527.0,3.0028e-08,0.008217727929
Scenario2-50-20250707-23:22:36-994878,4,0.002574489659192,0.0020782553185786,81906.0,5.763e-09,0.008235334664
Scenario2-50-20250707-23:22:36-994878,5,0.0023452127357166,0.0019625526339556,82317.0,7.4393e-08,0.008457598512
Scenario2-50-20250707-23:22:36-994878,6,0.0021631788370149,0.0018636501120886,82717.0,2.5853e-08,0.008444890344
Scenario2-50-20250707-23:22:36-994878,7,0.0036487409681152,0.0028637110249211,82934.0,2.97107e-07,0.024499991832
Scenario2-50-20250707-23:22:36-994878,8,0.084048171027767,0.059894437111534,82190.0,1.31906e-07,0.321536970448
Scenario2-50-20250707-23:22:36-994878,9,14.062905389049,6.7717554335783,46533.0,2.153604010632,26.075856870834
Scenario2-51-20250707-23:22:37-994884,0,0.0019065522815604,0.0015709013195827,82365.0,1.09691e-07,0.009868536525
Scenario2-51-20250707-23:22:37-994884,1,0.0028969216352091,0.002292916248193,82264.0,3.2915e-08,0.008999749758
Scenario2-51-20250707-23:22:37-994884,2,0.0029852474778266,0.0023557387484591,82590.0,3.8753e-08,0.008964083998
Scenario2-51-20250707-23:22:37-994884,3,0.0027868724517544,0.0021805489947876,82650.0,2.606e-09,0.008218894423
Scenario2-51-20250707-23:22:37-994884,4,0.0025718303785812,0.0020803441843057,82372.0,1.141e-09,0.008880401588
Scenario2-51-20250707-23:22:37-994884,5,0.0023515987472949,0.0019698776778105,82326.0,1.211e-09,0.009511273057
Scenario2-51-20250707-23:22:37-994884,6,0.0021448665492325,0.0018594664126955,81875.0,4.258e-09,0.008712129409
Scenario2-51-20250707-23:22:37-994884,7,0.0036472359873018,0.0028945160908954,81878.0,1.41093e-07,0.03241453423
Scenario2-51-20250707-23:22:37-994884,8,0.11770437583905,0.10374950240329,83025.0,6.062758e-06,0.482036424265
Scenario2-51-20250707-23:22:37-994884,9,13.943263460135,6.8326159978832,47172.0,2.12870249079,25.465494713647
Scenario2-52-20250707-23:22:38-994889,0,0.0019260501651898,0.0015915008952087,82359.0,3.3812e-08,0.009885671978
