run,system_bytes,system_throughput_bps,system_throughput_mbps
Scenario2-17-20250707-23:22:28-994639,10509411.0,1528641.6,1.5286416
Scenario2-18-20250707-23:22:28-994664,10464007.0,1522037.3818181818,1.5220373818181818
Scenario2-19-20250707-23:22:28-994665,10432867.0,1517507.9272727272,1.5175079272727272
Scenario2-1-20250707-23:22:26-994567,10464834.0,1522157.6727272726,1.5221576727272725
Scenario2-2-20250707-23:22:26-994560,10498438.0,1527045.5272727273,1.5270455272727272
Scenario2-3-20250707-23:22:26-994559,10438419.0,1518315.490909091,1.518315490909091
Scenario2-4-20250707-23:22:26-994562,10457342.0,1521067.9272727272,1.5210679272727272
Scenario2-5-20250707-23:22:26-994561,10455517.0,1520802.4727272727,1.5208024727272726
Scenario2-6-20250707-23:22:26-994563,10459208.0,1521339.3454545455,1.5213393454545454
Scenario2-7-20250707-23:22:26-994566,10414913.0,1514896.4363636363,1.5148964363636364
Scenario2-8-20250707-23:22:26-994564,10463213.0,1521921.8909090909,1.5219218909090908
Scenario2-9-20250707-23:22:26-994565,10472820.0,1523319.2727272727,1.5233192727272726
Scenario2-200-20250707-23:24:05-996199,54922649.0,7988748.945454545,7.988748945454545
Scenario2-210-20250707-23:24:15-996302,55010812.0,8001572.654545454,8.001572654545454
Scenario2-211-20250707-23:24:16-996319,55088154.0,8012822.4,8.012822400000001
Scenario2-212-20250707-23:24:18-996334,54903955.0,7986029.818181818,7.986029818181819
Scenario2-213-20250707-23:24:19-996355,54840081.0,7976739.054545455,7.976739054545455
Scenario2-214-20250707-23:24:20-996362,54837004.0,7976291.490909091,7.976291490909091
Scenario2-215-20250707-23:24:20-996368,54961910.0,7994459.636363637,7.994459636363636
Scenario2-216-20250707-23:24:21-996373,54993224.0,7999014.4,7.9990144
Scenario2-217-20250707-23:24:22-996390,54853865.0,7978744.0,7.978744
Scenario2-218-20250707-23:24:23-996395,54966496.0,7995126.69090909,7.995126690909091
Scenario2-219-20250707-23:24:27-996426,54905653.0,7986276.8,7.9862768
Scenario2-201-20250707-23:24:07-996215,54886979.0,7983560.581818182,7.983560581818182
Scenario2-202-20250707-23:24:07-996220,54823706.0,7974357.236363636,7.974357236363637
Scenario2-203-20250707-23:24:09-996226,54917485.0,7987997.818181818,7.987997818181818
Scenario2-204-20250707-23:24:09-996227,54955547.0,7993534.109090909,7.993534109090909
Scenario2-205-20250707-23:24:11-996251,54919597.0,7988305.018181819,7.988305018181818
Scenario2-206-20250707-23:24:11-996267,54913413.0,7987405.527272727,7.987405527272728
Scenario2-207-20250707-23:24:13-996272,54910098.0,7986923.345454546,7.986923345454546
Scenario2-208-20250707-23:24:13-996288,54957313.0,7993790.981818181,7.993790981818181
Scenario2-209-20250707-23:24:13-996293,54799775.0,7970876.363636363,7.970876363636363
Scenario2-220-20250707-23:24:27-996431,55035476.0,8005160.1454545455,8.005160145454546
Scenario2-230-20250707-23:24:34-996530,55110212.0,8016030.836363636,8.016030836363637
Scenario2-231-20250707-23:24:34-996538,55212652.0,8030931.2,8.0309312
Scenario2-232-20250707-23:24:34-996546,55003126.0,8000454.69090909,8.000454690909091
Scenario2-233-20250707-23:24:37-996561,54966019.0,7995057.30909091,7.995057309090909
Scenario2-234-20250707-23:24:38-996576,54963828.0,7994738.618181818,7.9947386181818185
Scenario2-235-20250707-23:24:40-996585,55096830.0,8014084.363636363,8.014084363636364
Scenario2-236-20250707-23:24:40-996602,55156213.0,8022721.890909091,8.022721890909091
Scenario2-237-20250707-23:24:41-996607,54944969.0,7991995.490909091,7.991995490909091
Scenario2-238-20250707-23:24:41-996612,55089743.0,8013053.527272727,8.013053527272728
Scenario2-239-20250707-23:24:43-996628,55030480.0,8004433.454545454,8.004433454545454
Scenario2-221-20250707-23:24:27-996436,55020682.0,8003008.290909091,8.003008290909092
Scenario2-222-20250707-23:24:28-996453,54945756.0,7992109.963636364,7.992109963636364
Scenario2-223-20250707-23:24:29-996458,55023208.0,8003375.709090909,8.003375709090909
Scenario2-224-20250707-23:24:29-996467,55058079.0,8008447.8545454545,8.008447854545455
Scenario2-225-20250707-23:24:30-996485,55051873.0,8007545.163636364,8.007545163636363
Scenario2-226-20250707-23:24:32-996499,55050969.0,8007413.672727273,8.007413672727273
Scenario2-227-20250707-23:24:33-996504,55012227.0,8001778.472727273,8.001778472727272
Scenario2-228-20250707-23:24:34-996509,55071844.0,8010450.036363636,8.010450036363636
Scenario2-229-20250707-23:24:34-996514,54912724.0,7987305.30909091,7.987305309090909
Scenario2-240-20250707-23:24:45-996646,55042909.0,8006241.30909091,8.00624130909091
Scenario2-250-20250707-23:24:54-996744,55097689.0,8014209.30909091,8.01420930909091
Scenario2-251-20250707-23:24:56-996757,55208964.0,8030394.763636364,8.030394763636364
Scenario2-252-20250707-23:24:57-996774,55015938.0,8002318.254545455,8.002318254545456
Scenario2-253-20250707-23:24:58-996779,54927994.0,7989526.4,7.989526400000001
Scenario2-254-20250707-23:25:00-996800,54977069.0,7996664.581818182,7.996664581818182
Scenario2-255-20250707-23:25:01-996805,55115450.0,8016792.7272727275,8.016792727272728
Scenario2-256-20250707-23:25:01-996820,55125024.0,8018185.30909091,8.01818530909091
Scenario2-257-20250707-23:25:03-996836,54960058.0,7994190.254545455,7.994190254545455
Scenario2-258-20250707-23:25:04-996841,55060689.0,8008827.490909091,8.008827490909091
Scenario2-259-20250707-23:25:04-996849,55053802.0,8007825.745454545,8.007825745454545
Scenario2-241-20250707-23:24:46-996651,54999995.0,7999999.2727272725,7.999999272727273
Scenario2-242-20250707-23:24:47-996668,54925885.0,7989219.636363637,7.989219636363637
Scenario2-243-20250707-23:24:47-996673,55024090.0,8003504.0,8.003504
Scenario2-244-20250707-23:24:47-996678,55078095.0,8011359.2727272725,8.011359272727272
Scenario2-245-20250707-23:24:49-996694,55006501.0,8000945.6,8.0009456
Scenario2-246-20250707-23:24:50-996707,55035713.0,8005194.618181818,8.005194618181818
Scenario2-247-20250707-23:24:51-996712,55040922.0,8005952.290909091,8.005952290909091
Scenario2-248-20250707-23:24:54-996730,55080477.0,8011705.745454545,8.011705745454545
Scenario2-249-20250707-23:24:54-996735,54882008.0,7982837.527272727,7.982837527272728
Scenario2-260-20250707-23:25:07-996866,55019260.0,8002801.454545454,8.002801454545454
Scenario2-270-20250707-23:25:19-996992,55114075.0,8016592.7272727275,8.016592727272727
Scenario2-271-20250707-23:25:22-997027,55208660.0,8030350.545454546,8.030350545454546
Scenario2-272-20250707-23:25:22-997032,55001785.0,8000259.636363637,8.000259636363637
Scenario2-273-20250707-23:25:22-997037,54920791.0,7988478.69090909,7.988478690909091
Scenario2-274-20250707-23:25:25-997058,54950538.0,7992805.527272727,7.992805527272727
Scenario2-275-20250707-23:25:27-997075,55087759.0,8012764.945454545,8.012764945454546
Scenario2-276-20250707-23:25:27-997080,55122947.0,8017883.2,8.0178832
Scenario2-277-20250707-23:25:29-997101,54966587.0,7995139.927272728,7.995139927272728
Scenario2-278-20250707-23:25:30-997114,55063795.0,8009279.2727272725,8.009279272727273
Scenario2-279-20250707-23:25:30-997120,55035754.0,8005200.581818182,8.005200581818182
Scenario2-261-20250707-23:25:07-996883,54998267.0,7999747.927272728,7.999747927272728
Scenario2-262-20250707-23:25:08-996888,54943876.0,7991836.509090909,7.991836509090909
Scenario2-263-20250707-23:25:10-996907,55030297.0,8004406.836363636,8.004406836363636
Scenario2-264-20250707-23:25:10-996912,55073552.0,8010698.472727273,8.010698472727272
Scenario2-265-20250707-23:25:11-996929,55036347.0,8005286.836363636,8.005286836363636
Scenario2-266-20250707-23:25:13-996944,55029828.0,8004338.618181818,8.004338618181817
Scenario2-267-20250707-23:25:14-996953,55036685.0,8005336.0,8.005336
Scenario2-268-20250707-23:25:16-996971,55081024.0,8011785.30909091,8.011785309090909
Scenario2-269-20250707-23:25:18-996986,54921811.0,7988627.054545455,7.9886270545454545
Scenario2-280-20250707-23:25:30-997125,55045836.0,8006667.054545455,8.006667054545455
Scenario2-290-20250707-23:25:46-997268,55121245.0,8017635.636363637,8.017635636363636
Scenario2-291-20250707-23:25:46-997273,55216040.0,8031424.0,8.031424
Scenario2-292-20250707-23:25:46-997289,55027142.0,8003947.927272728,8.003947927272728
Scenario2-293-20250707-23:25:48-997306,54950684.0,7992826.763636364,7.992826763636364
Scenario2-294-20250707-23:25:48-997311,54961189.0,7994354.763636364,7.994354763636363
Scenario2-295-20250707-23:25:48-997316,55059507.0,8008655.5636363635,8.008655563636363
Scenario2-296-20250707-23:25:51-997335,55118347.0,8017214.109090909,8.01721410909091
Scenario2-297-20250707-23:25:52-997352,54962461.0,7994539.781818182,7.994539781818182
Scenario2-298-20250707-23:25:54-997358,55106484.0,8015488.581818182,8.015488581818182
Scenario2-299-20250707-23:25:54-997367,55035310.0,8005136.0,8.005136
Scenario2-281-20250707-23:25:35-997156,55029543.0,8004297.163636364,8.004297163636364
Scenario2-282-20250707-23:25:35-997161,54923191.0,7988827.781818182,7.988827781818182
Scenario2-283-20250707-23:25:36-997166,55010328.0,8001502.254545455,8.001502254545455
Scenario2-284-20250707-23:25:37-997182,55047836.0,8006957.963636364,8.006957963636363
Scenario2-285-20250707-23:25:38-997198,55010793.0,8001569.890909091,8.00156989090909
Scenario2-286-20250707-23:25:39-997203,55024089.0,8003503.8545454545,8.003503854545455
Scenario2-287-20250707-23:25:40-997212,55006011.0,8000874.327272727,8.000874327272728
Scenario2-288-20250707-23:25:43-997240,55081024.0,8011785.30909091,8.011785309090909
Scenario2-289-20250707-23:25:43-997245,54924974.0,7989087.127272727,7.989087127272727
Scenario2-300-20250707-23:25:56-997383,55048126.0,8007000.1454545455,8.007000145454546
Scenario2-310-20250707-23:26:11-997525,55160362.0,8023325.381818182,8.023325381818182
Scenario2-311-20250707-23:26:11-997541,55221365.0,8032198.545454546,8.032198545454547
Scenario2-312-20250707-23:26:12-997546,54995670.0,7999370.181818182,7.999370181818182
Scenario2-313-20250707-23:26:13-997562,54914028.0,7987494.981818181,7.987494981818181
Scenario2-314-20250707-23:26:14-997570,54952934.0,7993154.036363636,7.993154036363636
Scenario2-315-20250707-23:26:15-997587,55077201.0,8011229.236363636,8.011229236363636
Scenario2-316-20250707-23:26:17-997602,55088205.0,8012829.818181818,8.01282981818182
Scenario2-317-20250707-23:26:18-997608,54936882.0,7990819.2,7.9908192
Scenario2-318-20250707-23:26:20-997628,55072385.0,8010528.7272727275,8.010528727272728
Scenario2-319-20250707-23:26:23-997647,55042894.0,8006239.127272727,8.006239127272726
Scenario2-301-20250707-23:25:57-997400,55035911.0,8005223.418181818,8.005223418181817
Scenario2-302-20250707-23:25:58-997406,54940606.0,7991360.872727273,7.991360872727273
Scenario2-303-20250707-23:26:00-997427,55038869.0,8005653.672727273,8.005653672727274
Scenario2-304-20250707-23:26:02-997444,55065976.0,8009596.509090909,8.009596509090908
Scenario2-305-20250707-23:26:02-997449,55008098.0,8001177.890909091,8.00117789090909
Scenario2-306-20250707-23:26:05-997478,55007067.0,8001027.927272728,8.001027927272728
Scenario2-307-20250707-23:26:06-997483,55008300.0,8001207.2727272725,8.001207272727273
Scenario2-308-20250707-23:26:07-997499,55055221.0,8008032.1454545455,8.008032145454546
Scenario2-309-20250707-23:26:09-997512,54950496.0,7992799.418181818,7.992799418181818
Scenario2-320-20250707-23:26:25-997669,55059218.0,8008613.527272727,8.008613527272727
Scenario2-330-20250707-23:26:39-997812,55089754.0,8013055.127272727,8.013055127272727
Scenario2-331-20250707-23:26:41-997837,55228438.0,8033227.345454546,8.033227345454545
Scenario2-332-20250707-23:26:43-997853,55009871.0,8001435.781818182,8.001435781818182
