run,mean_scheduled_users,stddev_scheduled_users,min_scheduled_users,max_scheduled_users
Scenario2-75-20250707-23:22:46-995067,3.1681969418738,1.2276437896951,1.0,8.0
Scenario2-76-20250707-23:22:47-995072,3.1692332866675,1.2322394732408,1.0,8.0
Scenario2-77-20250707-23:22:47-995077,3.1660515263359,1.2326058974235,1.0,9.0
Scenario2-78-20250707-23:22:47-995082,3.1672878674933,1.2320698351753,1.0,8.0
Scenario2-79-20250707-23:22:48-995098,3.1631970327812,1.2322274246535,1.0,8.0
Scenario2-61-20250707-23:22:40-994959,3.1713605207178,1.2341204235644,1.0,8.0
Scenario2-62-20250707-23:22:41-994964,3.1611970691442,1.226931329374,1.0,9.0
Scenario2-63-20250707-23:22:41-994969,3.1787240231996,1.2339673109855,1.0,8.0
Scenario2-64-20250707-23:22:42-994974,3.1697787312958,1.2298603483704,1.0,9.0
Scenario2-65-20250707-23:22:42-994990,3.1592880129452,1.2215004016565,1.0,8.0
Scenario2-66-20250707-23:22:42-994995,3.1724332284868,1.2300675758306,1.0,8.0
Scenario2-67-20250707-23:22:43-995000,3.1692696496427,1.2316441307295,1.0,9.0
Scenario2-68-20250707-23:22:43-995005,3.1801967236959,1.2323596750023,1.0,8.0
Scenario2-69-20250707-23:22:44-995010,3.1629424919547,1.2306517813899,1.0,8.0
Scenario2-80-20250707-23:22:49-995103,2.6199160015272,0.96243388450066,1.0,7.0
Scenario2-90-20250707-23:22:52-995181,2.6247159142561,0.96604875828538,1.0,7.0
Scenario2-91-20250707-23:22:53-995186,2.623279576735,0.96570608016714,1.0,8.0
Scenario2-92-20250707-23:22:54-995197,2.6307521681424,0.97211994941518,1.0,7.0
Scenario2-93-20250707-23:22:55-995209,2.6232432137597,0.97083699479582,1.0,7.0
Scenario2-94-20250707-23:22:55-995214,2.6220432355775,0.96795036293834,1.0,7.0
Scenario2-95-20250707-23:22:56-995219,2.6202614497918,0.9692431971797,1.0,7.0
Scenario2-96-20250707-23:22:55-995224,2.6158978927656,0.9646238916854,1.0,8.0
Scenario2-97-20250707-23:22:56-995229,2.6258977109507,0.97023400458129,1.0,7.0
Scenario2-98-20250707-23:22:56-995234,2.6198069126016,0.96246636162623,1.0,7.0
Scenario2-99-20250707-23:22:57-995250,2.6232250322721,0.967481194027,1.0,7.0
Scenario2-81-20250707-23:22:49-995111,2.6260067998764,0.97171787781375,1.0,8.0
Scenario2-82-20250707-23:22:49-995117,2.6162797040054,0.96425744537662,1.0,7.0
Scenario2-83-20250707-23:22:49-995122,2.6321339612007,0.9649678886506,1.0,7.0
Scenario2-84-20250707-23:22:50-995127,2.6278976745877,0.96910974899753,1.0,7.0
Scenario2-85-20250707-23:22:51-995143,2.6249159106198,0.96991110404358,1.0,7.0
Scenario2-86-20250707-23:22:51-995148,2.62537044781,0.96423081051569,1.0,7.0
Scenario2-87-20250707-23:22:52-995153,2.6122434137561,0.9612048810565,1.0,7.0
Scenario2-88-20250707-23:22:52-995158,2.6428792203778,0.96904295473478,1.0,7.0
Scenario2-89-20250707-23:22:52-995176,2.6286431155797,0.97202726893769,1.0,8.0
Scenario2-100-20250707-23:22:57-995255,2.0771622334139,0.82429610171226,1.0,6.0
Scenario2-110-20250707-23:23:02-995333,2.0793803749023,0.83161863291007,1.0,6.0
Scenario2-111-20250707-23:23:02-995338,2.074598643661,0.83150380488999,1.0,6.0
Scenario2-112-20250707-23:23:02-995343,2.0758713477937,0.82724503202615,1.0,6.0
Scenario2-113-20250707-23:23:02-995348,2.0717077871311,0.8310692399505,1.0,6.0
Scenario2-114-20250707-23:23:03-995364,2.0665260631625,0.82776348329139,1.0,5.0
Scenario2-115-20250707-23:23:04-995373,2.0737804767186,0.82977103989294,1.0,6.0
Scenario2-116-20250707-23:23:05-995378,2.0769986000255,0.8277780876198,1.0,6.0
Scenario2-117-20250707-23:23:05-995395,2.0782894856457,0.82694273160853,1.0,5.0
Scenario2-118-20250707-23:23:06-995400,2.0788894747368,0.82588463391045,1.0,5.0
Scenario2-119-20250707-23:23:06-995405,2.0782713041581,0.8283613839777,1.0,6.0
Scenario2-101-20250707-23:22:57-995260,2.0737986582062,0.82745448923288,1.0,6.0
Scenario2-102-20250707-23:22:58-995265,2.0723623206851,0.82785591591855,1.0,6.0
Scenario2-103-20250707-23:22:58-995270,2.0816894238287,0.83278251464853,1.0,6.0
Scenario2-104-20250707-23:22:58-995287,2.07650769986,0.82818592114429,1.0,6.0
Scenario2-105-20250707-23:22:59-995296,2.0762531590335,0.82836305447456,1.0,6.0
Scenario2-106-20250707-23:22:59-995302,2.0802349048199,0.83069437947506,1.0,6.0
Scenario2-107-20250707-23:23:00-995307,2.0719986909329,0.8241456753832,1.0,6.0
Scenario2-108-20250707-23:23:01-995312,2.078416756059,0.82700762369925,1.0,6.0
Scenario2-109-20250707-23:23:01-995328,2.0767258777113,0.8291311640513,1.0,6.0
Scenario2-120-20250707-23:23:06-995410,1.8554389920183,0.71898407398644,1.0,5.0
Scenario2-130-20250707-23:23:13-995513,1.8580025817712,0.71960848147553,1.0,5.0
Scenario2-131-20250707-23:23:13-995518,1.8507299867275,0.71985469734628,1.0,5.0
Scenario2-132-20250707-23:23:15-995528,1.8555662624316,0.71745279716453,1.0,5.0
Scenario2-133-20250707-23:23:15-995544,1.8566571516882,0.71941750406978,1.0,6.0
Scenario2-134-20250707-23:23:16-995550,1.8510027090417,0.71302132061195,1.0,5.0
Scenario2-135-20250707-23:23:17-995555,1.8512936128434,0.71775825836035,1.0,5.0
Scenario2-136-20250707-23:23:17-995568,1.8550571807785,0.72220012141142,1.0,5.0
Scenario2-137-20250707-23:23:17-995573,1.8592389229287,0.71759988524011,1.0,5.0
Scenario2-138-20250707-23:23:19-995579,1.8518572389593,0.71641700379598,1.0,5.0
Scenario2-139-20250707-23:23:19-995587,1.8513663387938,0.71959483321759,1.0,5.0
Scenario2-121-20250707-23:23:08-995429,1.8553662660679,0.71777989341593,1.0,5.0
Scenario2-122-20250707-23:23:08-995434,1.8523481391247,0.71724116950529,1.0,6.0
Scenario2-123-20250707-23:23:09-995453,1.8576389520191,0.71908164910415,1.0,5.0
Scenario2-124-20250707-23:23:09-995458,1.8547480954892,0.71947686215703,1.0,5.0
Scenario2-125-20250707-23:23:09-995464,1.8557117143325,0.71738069220213,1.0,5.0
Scenario2-126-20250707-23:23:10-995469,1.8581116706969,0.72021087162175,1.0,5.0
Scenario2-127-20250707-23:23:11-995487,1.8521845057363,0.71742291358642,1.0,5.0
Scenario2-128-20250707-23:23:13-995492,1.8586025708623,0.7158383793414,1.0,5.0
Scenario2-129-20250707-23:23:13-995497,1.8554571735059,0.71753219160438,1.0,5.0
Scenario2-140-20250707-23:23:20-995607,1.7190960164361,0.63812272193788,1.0,5.0
Scenario2-150-20250707-23:23:27-995695,1.7206959873457,0.63748556857255,1.0,5.0
Scenario2-151-20250707-23:23:27-995711,1.7197323685024,0.63710530684373,1.0,5.0
Scenario2-152-20250707-23:23:28-995716,1.7221868693296,0.63759513177332,1.0,5.0
Scenario2-153-20250707-23:23:30-995733,1.7241141070162,0.63614903142216,1.0,5.0
Scenario2-154-20250707-23:23:30-995738,1.7186778422211,0.63666891999312,1.0,5.0
Scenario2-155-20250707-23:23:30-995743,1.7182233050308,0.63753823103,1.0,5.0
Scenario2-156-20250707-23:23:31-995748,1.7242231959419,0.63896247486981,1.0,5.0
Scenario2-157-20250707-23:23:31-995764,1.7238413847021,0.63713031052225,1.0,5.0
Scenario2-158-20250707-23:23:32-995769,1.7214050653624,0.63503886518928,1.0,5.0
Scenario2-159-20250707-23:23:32-995774,1.7211141615607,0.63722652065137,1.0,5.0
Scenario2-141-20250707-23:23:20-995612,1.718168760568,0.63690064813288,1.0,5.0
Scenario2-142-20250707-23:23:21-995617,1.7227141324703,0.63564016742329,1.0,5.0
Scenario2-143-20250707-23:23:22-995633,1.7221868693296,0.63510937301964,1.0,5.0
Scenario2-144-20250707-23:23:23-995638,1.7218050580899,0.63698635912086,1.0,5.0
Scenario2-145-20250707-23:23:23-995643,1.7218596025527,0.63750947515028,1.0,5.0
Scenario2-146-20250707-23:23:24-995658,1.7227686769331,0.63596421834561,1.0,5.0
Scenario2-147-20250707-23:23:24-995667,1.7175505899893,0.63376434415158,1.0,5.0
Scenario2-148-20250707-23:23:25-995673,1.7196778240396,0.63434995634102,1.0,5.0
Scenario2-149-20250707-23:23:27-995690,1.7218777840403,0.63564662084389,1.0,5.0
Scenario2-160-20250707-23:23:32-995779,1.6425337721132,0.59955826911483,1.0,4.0
Scenario2-170-20250707-23:23:40-995885,1.6429701278159,0.60494935024528,1.0,4.0
Scenario2-171-20250707-23:23:41-995890,1.6371702332685,0.60204755437523,1.0,4.0
Scenario2-172-20250707-23:23:41-995895,1.6406065344266,0.60487217832307,1.0,5.0
Scenario2-173-20250707-23:23:42-995912,1.6395156451701,0.59975262622923,1.0,5.0
Scenario2-174-20250707-23:23:43-995917,1.6373156851694,0.60195398929816,1.0,5.0
Scenario2-175-20250707-23:23:43-995922,1.6387156597153,0.60033201229444,1.0,5.0
Scenario2-176-20250707-23:23:45-995942,1.6453519026927,0.60178876109514,1.0,4.0
Scenario2-177-20250707-23:23:45-995947,1.6352975400447,0.60132328857064,1.0,4.0
Scenario2-178-20250707-23:23:46-995952,1.6449882729405,0.60248034320912,1.0,4.0
Scenario2-179-20250707-23:23:46-995971,1.6406974418647,0.60379802231195,1.0,5.0
Scenario2-161-20250707-23:23:33-995784,1.6351884511191,0.60007660528703,1.0,4.0
Scenario2-162-20250707-23:23:33-995789,1.6440973800476,0.60145590353639,1.0,4.0
Scenario2-163-20250707-23:23:34-995808,1.6421883238487,0.60169859886735,1.0,5.0
Scenario2-164-20250707-23:23:35-995814,1.6349520917801,0.60251847348158,1.0,4.0
Scenario2-165-20250707-23:23:36-995830,1.6362793403756,0.60076872276979,1.0,4.0
Scenario2-166-20250707-23:23:36-995835,1.6405701714514,0.60349635412657,1.0,4.0
Scenario2-167-20250707-23:23:37-995841,1.6395156451701,0.60419257461038,1.0,4.0
Scenario2-168-20250707-23:23:39-995859,1.6417156051708,0.60521442804853,1.0,5.0
Scenario2-169-20250707-23:23:39-995868,1.6411701605425,0.60063805904399,1.0,5.0
Scenario2-180-20250707-23:23:47-995976,1.4923365029727,0.57212553987903,1.0,4.0
Scenario2-190-20250707-23:23:56-996094,1.4931183069399,0.57476707185966,1.0,4.0
Scenario2-191-20250707-23:23:56-996099,1.4875547717314,0.5705775581294,1.0,4.0
Scenario2-192-20250707-23:23:57-996105,1.4859366193342,0.56926383043134,1.0,4.0
Scenario2-193-20250707-23:23:59-996125,1.4926819512373,0.571080387358,1.0,4.0
Scenario2-194-20250707-23:23:59-996130,1.4894456464428,0.5715389622885,1.0,4.0
Scenario2-195-20250707-23:24:02-996146,1.4903729023109,0.5720958669151,1.0,5.0
Scenario2-196-20250707-23:24:02-996151,1.5016999690915,0.57382434836788,1.0,4.0
Scenario2-197-20250707-23:24:02-996156,1.482500318176,0.57190918790001,1.0,5.0
Scenario2-198-20250707-23:24:03-996162,1.4938819294195,0.57341387986577,1.0,4.0
Scenario2-199-20250707-23:24:05-996194,1.4886092980128,0.57145927597217,1.0,4.0
Scenario2-181-20250707-23:23:48-995993,1.4900638170215,0.56855190657738,1.0,4.0
Scenario2-182-20250707-23:23:49-995998,1.4944819185106,0.57531928309051,1.0,4.0
Scenario2-183-20250707-23:23:50-996018,1.4987000236359,0.57392044193171,1.0,4.0
Scenario2-184-20250707-23:23:51-996023,1.4875002272686,0.57175418122647,1.0,4.0
Scenario2-185-20250707-23:23:51-996028,1.4946819148743,0.57094330971728,1.0,4.0
Scenario2-186-20250707-23:23:52-996033,1.4919910547081,0.57081635415826,1.0,4.0
Scenario2-187-20250707-23:23:54-996054,1.4884456646243,0.5730446154274,1.0,5.0
Scenario2-188-20250707-23:23:54-996060,1.4845002818131,0.56871524253828,1.0,4.0
Scenario2-189-20250707-23:23:56-996077,1.4917001509063,0.57093959430349,1.0,4.0
Scenario2-0-20250707-23:22:26-994558,3.9087834766641,1.5050422325843,0.0,10.0
Scenario2-10-20250707-23:22:27-994613,3.9053835384811,1.5160092104197,0.0,10.0
Scenario2-11-20250707-23:22:27-994614,3.9029835821167,1.5136128987184,0.0,10.0
Scenario2-12-20250707-23:22:27-994615,3.9000199996364,1.5135701922517,0.0,10.0
Scenario2-13-20250707-23:22:27-994616,3.8943837384775,1.5104814111391,0.0,10.0
Scenario2-14-20250707-23:22:27-994617,3.9091289249286,1.5138621671785,0.0,10.0
Scenario2-15-20250707-23:22:28-994638,3.9053471755059,1.5106725618123,0.0,10.0
Scenario2-16-20250707-23:22:28-994640,3.9050199087289,1.5135018034839,0.0,10.0
Scenario2-17-20250707-23:22:28-994639,3.9161651606334,1.5064011149738,0.0,9.0
Scenario2-18-20250707-23:22:28-994664,3.907528954019,1.5177596663273,0.0,10.0
Scenario2-19-20250707-23:22:28-994665,3.8965109725278,1.5049309283795,0.0,10.0
Scenario2-1-20250707-23:22:26-994567,3.9050199087289,1.5077244986053,0.0,9.0
Scenario2-2-20250707-23:22:26-994560,3.9062562498864,1.5116195843256,0.0,10.0
Scenario2-3-20250707-23:22:26-994559,3.8921655969891,1.5094937992931,0.0,9.0
Scenario2-4-20250707-23:22:26-994562,3.9051835421174,1.5080663849154,0.0,10.0
Scenario2-5-20250707-23:22:26-994561,3.9002745404629,1.508473074183,0.0,10.0
Scenario2-6-20250707-23:22:26-994563,3.9117834221196,1.503486694104,0.0,10.0
Scenario2-7-20250707-23:22:26-994566,3.889056562608,1.5124995756275,0.0,10.0
Scenario2-8-20250707-23:22:26-994564,3.9034744822821,1.5058706091128,0.0,10.0
Scenario2-9-20250707-23:22:26-994565,3.9088743841021,1.5060440559361,0.0,10.0
Scenario2-200-20250707-23:24:05-996199,1.414047017327,0.55563080080888,1.0,4.0
Scenario2-210-20250707-23:24:15-996302,1.4143561026163,0.55692050063271,1.0,4.0
Scenario2-211-20250707-23:24:16-996319,1.4115016090617,0.55546023639873,1.0,4.0
Scenario2-212-20250707-23:24:18-996334,1.4129561280704,0.55712782054092,1.0,4.0
Scenario2-213-20250707-23:24:19-996355,1.4164287922038,0.55778971181497,1.0,4.0
Scenario2-214-20250707-23:24:20-996362,1.4102834493918,0.55595198747936,1.0,5.0
Scenario2-215-20250707-23:24:20-996368,1.4133743022854,0.55640929773355,1.0,4.0
Scenario2-216-20250707-23:24:21-996373,1.4186469336921,0.55841066193268,1.0,4.0
Scenario2-217-20250707-23:24:22-996390,1.4162651588153,0.55968512558278,1.0,4.0
Scenario2-218-20250707-23:24:23-996395,1.4158106216251,0.55724013239658,1.0,4.0
Scenario2-219-20250707-23:24:27-996426,1.4195560080726,0.55805385138838,1.0,4.0
Scenario2-201-20250707-23:24:07-996215,1.4154469918729,0.55744606319935,1.0,4.0
Scenario2-202-20250707-23:24:07-996220,1.4189560189815,0.55865091482004,1.0,4.0
Scenario2-203-20250707-23:24:09-996226,1.4160833439392,0.55851967775136,1.0,4.0
Scenario2-204-20250707-23:24:09-996227,1.4158288031127,0.55864412877821,1.0,4.0
Scenario2-205-20250707-23:24:11-996251,1.416374247741,0.55810740824333,1.0,4.0
Scenario2-206-20250707-23:24:11-996267,1.4149379102198,0.55766211687664,1.0,4.0
Scenario2-207-20250707-23:24:13-996272,1.4173924110471,0.55780287198309,1.0,4.0
Scenario2-208-20250707-23:24:13-996288,1.409810730714,0.55321976776794,1.0,4.0
Scenario2-209-20250707-23:24:13-996293,1.4224105016272,0.56280364435879,1.0,5.0
Scenario2-220-20250707-23:24:27-996431,1.3917201505427,0.55207689445579,1.0,4.0
Scenario2-230-20250707-23:24:34-996530,1.3922292321958,0.55168236536221,1.0,4.0
Scenario2-231-20250707-23:24:34-996538,1.391429246741,0.55234902909654,1.0,4.0
Scenario2-232-20250707-23:24:34-996546,1.3923383211214,0.55229655025869,1.0,4.0
Scenario2-233-20250707-23:24:37-996561,1.3926655878984,0.55308393737723,1.0,5.0
Scenario2-234-20250707-23:24:38-996576,1.3924474100471,0.55070240526628,1.0,5.0
Scenario2-235-20250707-23:24:40-996585,1.3929383102125,0.55020355307148,1.0,4.0
Scenario2-236-20250707-23:24:40-996602,1.3940837439319,0.55194259995164,1.0,4.0
Scenario2-237-20250707-23:24:41-996607,1.3964291558335,0.55449008001957,1.0,4.0
Scenario2-238-20250707-23:24:41-996612,1.3935746622789,0.55483477123865,1.0,5.0
Scenario2-239-20250707-23:24:43-996628,1.3943201032708,0.55363239527295,1.0,4.0
Scenario2-221-20250707-23:24:27-996436,1.3918656024436,0.551380427498,1.0,4.0
Scenario2-222-20250707-23:24:28-996453,1.3967927855857,0.55232392089125,1.0,4.0
Scenario2-223-20250707-23:24:29-996458,1.3924292285595,0.55287360927451,1.0,4.0
Scenario2-224-20250707-23:24:29-996467,1.3927564953364,0.55280564047481,1.0,4.0
Scenario2-225-20250707-23:24:30-996485,1.3953019036018,0.55588334309033,1.0,4.0
Scenario2-226-20250707-23:24:32-996499,1.3913747022781,0.5502936102046,1.0,4.0
Scenario2-227-20250707-23:24:33-996504,1.3943201032708,0.55172433169707,1.0,4.0
Scenario2-228-20250707-23:24:34-996509,1.3923928655843,0.55388507463947,1.0,4.0
Scenario2-229-20250707-23:24:34-996514,1.3940110179815,0.55261999485629,1.0,4.0
Scenario2-240-20250707-23:24:45-996646,1.3963746113707,0.55595351502061,1.0,5.0
Scenario2-250-20250707-23:24:54-996744,1.3912837948401,0.54891929281331,1.0,4.0
Scenario2-251-20250707-23:24:56-996757,1.3927564953364,0.55333163141337,1.0,4.0
Scenario2-252-20250707-23:24:57-996774,1.3897383683933,0.55105796321293,1.0,4.0
Scenario2-253-20250707-23:24:58-996779,1.389192923765,0.54893179364166,1.0,4.0
Scenario2-254-20250707-23:25:00-996800,1.391847420956,0.55108000381988,1.0,4.0
Scenario2-255-20250707-23:25:01-996805,1.3912292503773,0.55066123871681,1.0,4.0
Scenario2-256-20250707-23:25:01-996820,1.3939382920311,0.55303360125704,1.0,4.0
Scenario2-257-20250707-23:25:03-996836,1.3970836893875,0.55375892726279,1.0,4.0
Scenario2-258-20250707-23:25:04-996841,1.3917019690551,0.55223797206831,1.0,4.0
Scenario2-259-20250707-23:25:04-996849,1.3920292358321,0.55104966971291,1.0,5.0
Scenario2-241-20250707-23:24:46-996651,1.38877474955,0.55089727685216,1.0,5.0
Scenario2-242-20250707-23:24:47-996668,1.3934110288904,0.55158238743175,1.0,5.0
Scenario2-243-20250707-23:24:47-996673,1.3947200959983,0.55282130461311,1.0,4.0
Scenario2-244-20250707-23:24:47-996678,1.3929383102125,0.55376097961102,1.0,4.0
Scenario2-245-20250707-23:24:49-996694,1.3916292431047,0.55238830386415,1.0,4.0
Scenario2-246-20250707-23:24:50-996707,1.3932110325267,0.55184030956832,1.0,4.0
Scenario2-247-20250707-23:24:51-996712,1.3920655988073,0.55234207825025,1.0,4.0
Scenario2-248-20250707-23:24:54-996730,1.3952655406265,0.55446824889469,1.0,4.0
Scenario2-249-20250707-23:24:54-996735,1.3923019581462,0.55248695005697,1.0,4.0
Scenario2-260-20250707-23:25:07-996866,1.3930837621134,0.55483869995306,1.0,4.0
Scenario2-270-20250707-23:25:19-996992,1.3943746477337,0.55209715080539,1.0,4.0
Scenario2-271-20250707-23:25:22-997027,1.3894838275668,0.54978470903477,1.0,5.0
Scenario2-272-20250707-23:25:22-997032,1.3908474391375,0.55134468019498,1.0,4.0
Scenario2-273-20250707-23:25:22-997037,1.3911201614516,0.55126669155274,1.0,4.0
Scenario2-274-20250707-23:25:25-997058,1.3925383174851,0.55048900121943,1.0,4.0
Scenario2-275-20250707-23:25:27-997075,1.391101979964,0.55149392659632,1.0,5.0
Scenario2-276-20250707-23:25:27-997080,1.3923383211214,0.55223070555242,1.0,4.0
Scenario2-277-20250707-23:25:29-997101,1.3949564553372,0.55299779583172,1.0,4.0
Scenario2-278-20250707-23:25:30-997114,1.3933383029399,0.55216135906087,1.0,4.0
Scenario2-279-20250707-23:25:30-997120,1.3913928837657,0.55141941455541,1.0,4.0
Scenario2-261-20250707-23:25:07-996883,1.3937928401302,0.55438484951784,1.0,4.0
Scenario2-262-20250707-23:25:08-996888,1.3930292176506,0.55187098956924,1.0,4.0
Scenario2-263-20250707-23:25:10-996907,1.3945200996346,0.55288184432332,1.0,4.0
Scenario2-264-20250707-23:25:10-996912,1.3905201723605,0.551378721815,1.0,4.0
Scenario2-265-20250707-23:25:11-996929,1.3938837475682,0.55216767039603,1.0,4.0
Scenario2-266-20250707-23:25:13-996944,1.3905019908729,0.55302142388275,1.0,4.0
Scenario2-267-20250707-23:25:14-996953,1.3920110543445,0.5521997276559,1.0,4.0
Scenario2-268-20250707-23:25:16-996971,1.3922110507082,0.55230464607404,1.0,4.0
Scenario2-269-20250707-23:25:18-996986,1.3936292067417,0.55356575817056,1.0,4.0
Scenario2-280-20250707-23:25:30-997125,1.3903747204596,0.55035962419645,1.0,4.0
Scenario2-290-20250707-23:25:46-997268,1.3918837839312,0.55227359690559,1.0,4.0
Scenario2-291-20250707-23:25:46-997273,1.3933019399647,0.55129751800446,1.0,4.0
Scenario2-292-20250707-23:25:46-997289,1.390265631534,0.55070117650341,1.0,4.0
Scenario2-293-20250707-23:25:48-997306,1.3926292249232,0.55159556804508,1.0,4.0
Scenario2-294-20250707-23:25:48-997311,1.3942837402956,0.55283669803115,1.0,4.0
Scenario2-295-20250707-23:25:48-997316,1.3875929528554,0.548109037444,1.0,5.0
Scenario2-296-20250707-23:25:51-997335,1.3938292031054,0.55419500393952,1.0,5.0
Scenario2-297-20250707-23:25:52-997352,1.3929746731878,0.55468656855954,1.0,4.0
Scenario2-298-20250707-23:25:54-997358,1.3932473955019,0.55148480705504,1.0,4.0
Scenario2-299-20250707-23:25:54-997367,1.3924474100471,0.55040518387711,1.0,4.0
Scenario2-281-20250707-23:25:35-997156,1.3947564589735,0.55203833468285,1.0,4.0
Scenario2-282-20250707-23:25:35-997161,1.3939746550063,0.55202047393963,1.0,4.0
Scenario2-283-20250707-23:25:36-997166,1.3934837548408,0.55169531409573,1.0,4.0
Scenario2-284-20250707-23:25:37-997182,1.3918110579808,0.55337759097308,1.0,4.0
Scenario2-285-20250707-23:25:38-997198,1.3930292176506,0.55374571456659,1.0,4.0
Scenario2-286-20250707-23:25:39-997203,1.3946110070726,0.55483597416462,1.0,5.0
Scenario2-287-20250707-23:25:40-997212,1.3894656460792,0.55090432093453,1.0,4.0
Scenario2-288-20250707-23:25:43-997240,1.3922110507082,0.55230464607404,1.0,4.0
Scenario2-289-20250707-23:25:43-997245,1.3950473627752,0.55314655137873,1.0,4.0
Scenario2-300-20250707-23:25:56-997383,1.3934473918656,0.55461368110897,1.0,5.0
Scenario2-310-20250707-23:26:11-997525,1.3955564444283,0.55189383028751,1.0,4.0
Scenario2-311-20250707-23:26:11-997541,1.3941382883948,0.55326913037095,1.0,4.0
Scenario2-312-20250707-23:26:12-997546,1.3919019654188,0.55013309357245,1.0,4.0
Scenario2-313-20250707-23:26:13-997562,1.3919746913692,0.55173145030021,1.0,4.0
Scenario2-314-20250707-23:26:14-997570,1.390356538972,0.5489335960548,1.0,4.0
Scenario2-315-20250707-23:26:15-997587,1.3920837802949,0.54963977092341,1.0,4.0
Scenario2-316-20250707-23:26:17-997602,1.391938328394,0.55300806265386,1.0,4.0
Scenario2-317-20250707-23:26:18-997608,1.3928655842621,0.55210276473043,1.0,4.0
Scenario2-318-20250707-23:26:20-997628,1.3918110579808,0.5513697274724,1.0,5.0
