run,mean_rb_utilization,stddev_rb_utilization,min_rb_utilization,max_rb_utilization
Scenario2-41-20250707-23:22:34-994820,24.946219159652,0.39235689398695,11.0,25.0
Scenario2-42-20250707-23:22:34-994825,24.945419174197,0.3938192562109,13.0,25.0
Scenario2-43-20250707-23:22:34-994830,24.948382756677,0.35793495209473,13.0,25.0
Scenario2-44-20250707-23:22:34-994835,24.945619170561,0.41015178873518,9.0,25.0
Scenario2-45-20250707-23:22:36-994841,24.949182742132,0.37350832446028,12.0,25.0
Scenario2-46-20250707-23:22:36-994858,24.947273685933,0.38525301459981,8.0,25.0
Scenario2-47-20250707-23:22:36-994863,24.945310085271,0.4161619600915,6.0,25.0
Scenario2-48-20250707-23:22:36-994868,24.948382756677,0.37635714774444,9.0,25.0
Scenario2-49-20250707-23:22:36-994873,24.945510081635,0.39565121726232,7.0,25.0
Scenario2-60-20250707-23:22:40-994954,24.992200141816,0.10141309408349,18.0,25.0
Scenario2-70-20250707-23:22:44-995032,24.99247286413,0.094280410165116,21.0,25.0
Scenario2-71-20250707-23:22:44-995039,24.991345611898,0.11645369827154,18.0,25.0
Scenario2-72-20250707-23:22:45-995044,24.991109252559,0.1163577886989,17.0,25.0
Scenario2-73-20250707-23:22:46-995049,24.99209105289,0.10405938933696,18.0,25.0
Scenario2-74-20250707-23:22:46-995062,24.991800149088,0.1052531033651,19.0,25.0
Scenario2-75-20250707-23:22:46-995067,24.99209105289,0.11406215275454,16.0,25.0
Scenario2-76-20250707-23:22:47-995072,24.991509245286,0.10762179717938,19.0,25.0
Scenario2-77-20250707-23:22:47-995077,24.992127415865,0.10247759587264,19.0,25.0
Scenario2-78-20250707-23:22:47-995082,24.991836512063,0.12441386899556,15.0,25.0
Scenario2-79-20250707-23:22:48-995098,24.991109252559,0.12567291054736,13.0,25.0
Scenario2-61-20250707-23:22:40-994959,24.990981982146,0.13042079192481,16.0,25.0
Scenario2-62-20250707-23:22:41-994964,24.991381974873,0.12104958083267,16.0,25.0
Scenario2-63-20250707-23:22:41-994969,24.991491063799,0.12075654078689,15.0,25.0
Scenario2-64-20250707-23:22:42-994974,24.991618334212,0.1109574899821,18.0,25.0
Scenario2-65-20250707-23:22:42-994990,24.992236504791,0.10069621167786,19.0,25.0
Scenario2-66-20250707-23:22:42-994995,24.991491063799,0.13059429319669,15.0,25.0
Scenario2-67-20250707-23:22:43-995000,24.991036526609,0.13035483096775,14.0,25.0
Scenario2-68-20250707-23:22:43-995005,24.992891038345,0.10687464160405,11.0,25.0
Scenario2-69-20250707-23:22:44-995010,24.991200159997,0.11814789479462,17.0,25.0
Scenario2-80-20250707-23:22:49-995103,24.997309139834,0.052153924753982,23.0,25.0
Scenario2-90-20250707-23:22:52-995181,24.997472773222,0.051283297915716,22.0,25.0
Scenario2-91-20250707-23:22:53-995186,24.99787276595,0.046073284235983,24.0,25.0
Scenario2-92-20250707-23:22:54-995197,24.997290958346,0.052327005507026,23.0,25.0
Scenario2-93-20250707-23:22:55-995209,24.997672769586,0.048561510105986,23.0,25.0
Scenario2-94-20250707-23:22:55-995214,24.99703641752,0.055352906806536,23.0,25.0
Scenario2-95-20250707-23:22:56-995219,24.99749095471,0.051106617922868,23.0,25.0
Scenario2-96-20250707-23:22:55-995224,24.997381865784,0.051455715942063,23.0,25.0
Scenario2-97-20250707-23:22:56-995229,24.997000054544,0.056327775968067,22.0,25.0
Scenario2-98-20250707-23:22:56-995234,24.997400047272,0.05092386594617,24.0,25.0
Scenario2-99-20250707-23:22:57-995250,24.997200050908,0.053183867656606,23.0,25.0
Scenario2-81-20250707-23:22:49-995111,24.997363684297,0.051982118293191,23.0,25.0
Scenario2-82-20250707-23:22:49-995117,24.997127324958,0.055521677558984,21.0,25.0
Scenario2-83-20250707-23:22:49-995122,24.997454591735,0.051104819705594,23.0,25.0
Scenario2-84-20250707-23:22:50-995127,24.997381865784,0.05110114545435,24.0,25.0
Scenario2-85-20250707-23:22:51-995143,24.996981873057,0.056165177003455,22.0,25.0
Scenario2-86-20250707-23:22:51-995148,24.997345502809,0.051806009375863,23.0,25.0
Scenario2-87-20250707-23:22:52-995153,24.996945510082,0.056486015275623,22.0,25.0
Scenario2-88-20250707-23:22:52-995158,24.997290958346,0.05267332476402,23.0,25.0
Scenario2-89-20250707-23:22:52-995176,24.997090961983,0.054194020789829,23.0,25.0
Scenario2-100-20250707-23:22:57-995255,24.998236395702,0.04195862255851,24.0,25.0
Scenario2-110-20250707-23:23:02-995333,24.998090943801,0.044065973082266,23.0,25.0
Scenario2-111-20250707-23:23:02-995338,24.998072762313,0.043858390470464,24.0,25.0
Scenario2-112-20250707-23:23:02-995343,24.998054580826,0.04447508805264,23.0,25.0
Scenario2-113-20250707-23:23:02-995348,24.998218214214,0.042173965469746,24.0,25.0
Scenario2-114-20250707-23:23:03-995364,24.997836402974,0.046464557745221,24.0,25.0
Scenario2-115-20250707-23:23:04-995373,24.998163669751,0.042813449596273,24.0,25.0
Scenario2-116-20250707-23:23:05-995378,24.997709132561,0.047808586277467,24.0,25.0
Scenario2-117-20250707-23:23:05-995395,24.997981854875,0.044878823896666,24.0,25.0
Scenario2-118-20250707-23:23:06-995400,24.998236395702,0.04195862255851,24.0,25.0
Scenario2-119-20250707-23:23:06-995405,24.997981854875,0.044878823896666,24.0,25.0
Scenario2-101-20250707-23:22:57-995260,24.997963673388,0.045481650928956,23.0,25.0
Scenario2-102-20250707-23:22:58-995265,24.998018217851,0.044880444364371,23.0,25.0
Scenario2-103-20250707-23:22:58-995270,24.998018217851,0.0452837489913,23.0,25.0
Scenario2-104-20250707-23:22:58-995287,24.998127306776,0.043234479631829,24.0,25.0
Scenario2-105-20250707-23:22:59-995296,24.997818221487,0.046658953457358,24.0,25.0
Scenario2-106-20250707-23:22:59-995302,24.998145488264,0.043024483474165,24.0,25.0
Scenario2-107-20250707-23:23:00-995307,24.997909128925,0.046857530650489,23.0,25.0
Scenario2-108-20250707-23:23:01-995312,24.998145488264,0.043445020595948,23.0,25.0
Scenario2-109-20250707-23:23:01-995328,24.998054580826,0.04447508805264,23.0,25.0
Scenario2-120-20250707-23:23:06-995410,24.99870911438,0.035906025607859,24.0,25.0
Scenario2-130-20250707-23:23:13-995513,24.998636388429,0.036902261356823,24.0,25.0
Scenario2-131-20250707-23:23:13-995518,24.99870911438,0.035906025607859,24.0,25.0
Scenario2-132-20250707-23:23:15-995528,24.998890929256,0.033284543692974,24.0,25.0
Scenario2-133-20250707-23:23:15-995544,24.998890929256,0.033826387410025,23.0,25.0
Scenario2-134-20250707-23:23:16-995550,24.998618206942,0.037147123645215,24.0,25.0
Scenario2-135-20250707-23:23:17-995555,24.998872747768,0.033555953371036,24.0,25.0
Scenario2-136-20250707-23:23:17-995568,24.998836384793,0.034092262151447,24.0,25.0
Scenario2-137-20250707-23:23:17-995573,24.998818203305,0.034357262886442,24.0,25.0
Scenario2-138-20250707-23:23:19-995579,24.999036381157,0.031608091081444,23.0,25.0
Scenario2-139-20250707-23:23:19-995587,24.999036381157,0.031027532699995,24.0,25.0
Scenario2-121-20250707-23:23:08-995429,24.998563662479,0.038349239493204,23.0,25.0
Scenario2-122-20250707-23:23:08-995434,24.998890929256,0.033284543692974,24.0,25.0
Scenario2-123-20250707-23:23:09-995453,24.998818203305,0.034357262886442,24.0,25.0
Scenario2-124-20250707-23:23:09-995458,24.998690932892,0.036157671678803,24.0,25.0
Scenario2-125-20250707-23:23:09-995464,24.998636388429,0.037391717393173,23.0,25.0
Scenario2-126-20250707-23:23:10-995469,24.998963655206,0.032175916557521,24.0,25.0
Scenario2-127-20250707-23:23:11-995487,24.998800021818,0.034620225680266,24.0,25.0
Scenario2-128-20250707-23:23:13-995492,24.998745477355,0.035397338867666,24.0,25.0
Scenario2-129-20250707-23:23:13-995497,24.998927292231,0.032734943864166,24.0,25.0
Scenario2-140-20250707-23:23:20-995607,24.999309103471,0.026276067899643,24.0,25.0
Scenario2-150-20250707-23:23:27-995695,24.999527281322,0.021737152658579,24.0,25.0
Scenario2-151-20250707-23:23:27-995711,24.99954546281,0.021315225701229,24.0,25.0
Scenario2-152-20250707-23:23:28-995716,24.999290921983,0.026619318328705,24.0,25.0
Scenario2-153-20250707-23:23:30-995733,24.999309103471,0.026276067899643,24.0,25.0
Scenario2-154-20250707-23:23:30-995738,24.999290921983,0.026619318328705,24.0,25.0
Scenario2-155-20250707-23:23:30-995743,24.99923637752,0.027623418213285,24.0,25.0
Scenario2-156-20250707-23:23:31-995748,24.999400010909,0.02448754798881,24.0,25.0
Scenario2-157-20250707-23:23:31-995764,24.999381829421,0.024855576364528,24.0,25.0
Scenario2-158-20250707-23:23:32-995769,24.999381829421,0.024855576364528,24.0,25.0
Scenario2-159-20250707-23:23:32-995774,24.999309103471,0.026276067899643,24.0,25.0
Scenario2-141-20250707-23:23:20-995612,24.999327284958,0.025928261008169,24.0,25.0
Scenario2-142-20250707-23:23:21-995617,24.999454555372,0.024114739612702,23.0,25.0
Scenario2-143-20250707-23:23:22-995633,24.999363647934,0.025218221291684,24.0,25.0
Scenario2-144-20250707-23:23:23-995638,24.999290921983,0.026619318328705,24.0,25.0
Scenario2-145-20250707-23:23:23-995643,24.999254559008,0.027951073136393,23.0,25.0
Scenario2-146-20250707-23:23:24-995658,24.999490918347,0.022557299045729,24.0,25.0
Scenario2-147-20250707-23:23:24-995667,24.999345466446,0.025575711771417,24.0,25.0
Scenario2-148-20250707-23:23:25-995673,24.999272740496,0.026958186349113,24.0,25.0
Scenario2-149-20250707-23:23:27-995690,24.99923637752,0.027623418213285,24.0,25.0
Scenario2-160-20250707-23:23:32-995779,24.999581825785,0.020445218153243,24.0,25.0
Scenario2-170-20250707-23:23:40-995885,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-171-20250707-23:23:41-995890,24.999527281322,0.021737152658579,24.0,25.0
Scenario2-172-20250707-23:23:41-995895,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-173-20250707-23:23:42-995912,24.99954546281,0.021315225701229,24.0,25.0
Scenario2-174-20250707-23:23:43-995917,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-175-20250707-23:23:43-995922,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-176-20250707-23:23:45-995942,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-177-20250707-23:23:45-995947,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-178-20250707-23:23:46-995952,24.999363647934,0.025218221291684,24.0,25.0
Scenario2-179-20250707-23:23:46-995971,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-161-20250707-23:23:33-995784,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-162-20250707-23:23:33-995789,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-163-20250707-23:23:34-995808,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-164-20250707-23:23:35-995814,24.99954546281,0.021315225701229,24.0,25.0
Scenario2-165-20250707-23:23:36-995830,24.999490918347,0.022557299045729,24.0,25.0
Scenario2-166-20250707-23:23:36-995835,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-167-20250707-23:23:37-995841,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-168-20250707-23:23:39-995859,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-169-20250707-23:23:39-995868,24.999509099835,0.022151029400578,24.0,25.0
Scenario2-180-20250707-23:23:47-995976,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-190-20250707-23:23:56-996094,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-191-20250707-23:23:56-996099,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-192-20250707-23:23:57-996105,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-193-20250707-23:23:59-996125,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-194-20250707-23:23:59-996130,24.999509099835,0.022151029400578,24.0,25.0
Scenario2-195-20250707-23:24:02-996146,24.999527281322,0.021737152658579,24.0,25.0
Scenario2-196-20250707-23:24:02-996151,24.999345466446,0.025575711771417,24.0,25.0
Scenario2-197-20250707-23:24:02-996156,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-198-20250707-23:24:03-996162,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-199-20250707-23:24:05-996194,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-181-20250707-23:23:48-995993,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-182-20250707-23:23:49-995998,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-183-20250707-23:23:50-996018,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-184-20250707-23:23:51-996023,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-185-20250707-23:23:51-996028,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-186-20250707-23:23:52-996033,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-187-20250707-23:23:54-996054,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-188-20250707-23:23:54-996060,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-189-20250707-23:23:56-996077,24.999581825785,0.020445218153243,24.0,25.0
Scenario2-0-20250707-23:22:26-994558,12.719459646188,7.0755574946954,0.0,25.0
Scenario2-10-20250707-23:22:27-994613,12.659078925838,7.0730762099391,0.0,25.0
Scenario2-11-20250707-23:22:27-994614,12.621388702024,7.067788387956,0.0,25.0
Scenario2-12-20250707-23:22:27-994615,12.618843293758,7.0888945551993,0.0,25.0
Scenario2-13-20250707-23:22:27-994616,12.610570716896,7.0655834400863,0.0,25.0
Scenario2-14-20250707-23:22:27-994617,12.73055035363,7.0655923720531,0.0,25.0
Scenario2-15-20250707-23:22:28-994638,12.580207632588,7.0314545424359,0.0,25.0
Scenario2-16-20250707-23:22:28-994640,12.670205996255,7.064653200735,0.0,25.0
Scenario2-17-20250707-23:22:28-994639,12.728223123216,7.0612044803674,0.0,25.0
Scenario2-18-20250707-23:22:28-994664,12.759386192978,7.078607614596,0.0,25.0
Scenario2-19-20250707-23:22:28-994665,12.656351702696,7.0714068338404,0.0,25.0
Scenario2-1-20250707-23:22:26-994567,12.681587607498,7.0710866385843,0.0,25.0
Scenario2-2-20250707-23:22:26-994560,12.707387138416,7.0825736059528,0.0,25.0
Scenario2-3-20250707-23:22:26-994559,12.666151524518,7.0829986899402,0.0,25.0
Scenario2-4-20250707-23:22:26-994562,12.610934346648,7.0666507227887,0.0,25.0
Scenario2-5-20250707-23:22:26-994561,12.630333993927,7.061362153894,0.0,25.0
Scenario2-6-20250707-23:22:26-994563,12.657278958564,7.0612125000133,0.0,25.0
Scenario2-7-20250707-23:22:26-994566,12.579916728787,7.0746756764965,0.0,25.0
Scenario2-8-20250707-23:22:26-994564,12.630679442192,7.0460627193932,0.0,25.0
Scenario2-9-20250707-23:22:26-994565,12.692732859403,7.0959824552974,0.0,25.0
Scenario2-200-20250707-23:24:05-996199,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-210-20250707-23:24:15-996302,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-211-20250707-23:24:16-996319,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-212-20250707-23:24:18-996334,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-213-20250707-23:24:19-996355,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-214-20250707-23:24:20-996362,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-215-20250707-23:24:20-996368,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-216-20250707-23:24:21-996373,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-217-20250707-23:24:22-996390,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-218-20250707-23:24:23-996395,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-219-20250707-23:24:27-996426,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-201-20250707-23:24:07-996215,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-202-20250707-23:24:07-996220,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-203-20250707-23:24:09-996226,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-204-20250707-23:24:09-996227,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-205-20250707-23:24:11-996251,24.99961818876,0.019536437732808,24.0,25.0
Scenario2-206-20250707-23:24:11-996267,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-207-20250707-23:24:13-996272,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-208-20250707-23:24:13-996288,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-209-20250707-23:24:13-996293,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-220-20250707-23:24:27-996431,24.999836366612,0.012790996333279,24.0,25.0
Scenario2-230-20250707-23:24:34-996530,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-231-20250707-23:24:34-996538,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-232-20250707-23:24:34-996546,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-233-20250707-23:24:37-996561,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-234-20250707-23:24:38-996576,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-235-20250707-23:24:40-996585,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-236-20250707-23:24:40-996602,24.999581825785,0.020445218153243,24.0,25.0
Scenario2-237-20250707-23:24:41-996607,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-238-20250707-23:24:41-996612,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-239-20250707-23:24:43-996628,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-221-20250707-23:24:27-996436,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-222-20250707-23:24:28-996453,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-223-20250707-23:24:29-996458,24.999872729587,0.011280803569279,24.0,25.0
Scenario2-224-20250707-23:24:29-996467,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-225-20250707-23:24:30-996485,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-226-20250707-23:24:32-996499,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-227-20250707-23:24:33-996504,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-228-20250707-23:24:34-996509,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-229-20250707-23:24:34-996514,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-240-20250707-23:24:45-996646,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-250-20250707-23:24:54-996744,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-251-20250707-23:24:56-996757,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-252-20250707-23:24:57-996774,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-253-20250707-23:24:58-996779,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-254-20250707-23:25:00-996800,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-255-20250707-23:25:01-996805,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-256-20250707-23:25:01-996820,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-257-20250707-23:25:03-996836,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-258-20250707-23:25:04-996841,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-259-20250707-23:25:04-996849,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-241-20250707-23:24:46-996651,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-242-20250707-23:24:47-996668,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-243-20250707-23:24:47-996673,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-244-20250707-23:24:47-996678,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-245-20250707-23:24:49-996694,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-246-20250707-23:24:50-996707,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-247-20250707-23:24:51-996712,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-248-20250707-23:24:54-996730,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-249-20250707-23:24:54-996735,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-260-20250707-23:25:07-996866,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-270-20250707-23:25:19-996992,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-271-20250707-23:25:22-997027,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-272-20250707-23:25:22-997032,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-273-20250707-23:25:22-997037,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-274-20250707-23:25:25-997058,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-275-20250707-23:25:27-997075,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-276-20250707-23:25:27-997080,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-277-20250707-23:25:29-997101,24.999581825785,0.020445218153243,24.0,25.0
Scenario2-278-20250707-23:25:30-997114,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-279-20250707-23:25:30-997120,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-261-20250707-23:25:07-996883,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-262-20250707-23:25:08-996888,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-263-20250707-23:25:10-996907,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-264-20250707-23:25:10-996912,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-265-20250707-23:25:11-996929,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-266-20250707-23:25:13-996944,24.999781822149,0.014769367479519,24.0,25.0
Scenario2-267-20250707-23:25:14-996953,24.999581825785,0.020445218153243,24.0,25.0
Scenario2-268-20250707-23:25:16-996971,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-269-20250707-23:25:18-996986,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-280-20250707-23:25:30-997125,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-290-20250707-23:25:46-997268,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-291-20250707-23:25:46-997273,24.999854548099,0.012059576642067,24.0,25.0
Scenario2-292-20250707-23:25:46-997289,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-293-20250707-23:25:48-997306,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-294-20250707-23:25:48-997311,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-295-20250707-23:25:48-997316,24.999854548099,0.012059576642067,24.0,25.0
Scenario2-296-20250707-23:25:51-997335,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-297-20250707-23:25:52-997352,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-298-20250707-23:25:54-997358,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-299-20250707-23:25:54-997367,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-281-20250707-23:25:35-997156,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-282-20250707-23:25:35-997161,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-283-20250707-23:25:36-997166,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-284-20250707-23:25:37-997182,24.999818185124,0.013482771396873,24.0,25.0
Scenario2-285-20250707-23:25:38-997198,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-286-20250707-23:25:39-997203,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-287-20250707-23:25:40-997212,24.999763640661,0.015372305279541,24.0,25.0
Scenario2-288-20250707-23:25:43-997240,24.999709096198,0.01705357629267,24.0,25.0
Scenario2-289-20250707-23:25:43-997245,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-300-20250707-23:25:56-997383,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-310-20250707-23:26:11-997525,24.999854548099,0.012059576642067,24.0,25.0
Scenario2-311-20250707-23:26:11-997541,24.999727277686,0.016512204391059,24.0,25.0
Scenario2-312-20250707-23:26:12-997546,24.999854548099,0.012059576642067,24.0,25.0
Scenario2-313-20250707-23:26:13-997562,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-314-20250707-23:26:14-997570,24.999690914711,0.017578264239752,24.0,25.0
Scenario2-315-20250707-23:26:15-997587,24.999745459173,0.015952450043804,24.0,25.0
Scenario2-316-20250707-23:26:17-997602,24.999836366612,0.012790996333279,24.0,25.0
Scenario2-317-20250707-23:26:18-997608,24.999672733223,0.01808772019327,24.0,25.0
Scenario2-318-20250707-23:26:20-997628,24.999654551735,0.018583196948529,24.0,25.0
Scenario2-319-20250707-23:26:23-997647,24.999600007273,0.019995999671075,24.0,25.0
Scenario2-301-20250707-23:25:57-997400,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-302-20250707-23:25:58-997406,24.999636370248,0.019065784396673,24.0,25.0
Scenario2-303-20250707-23:26:00-997427,24.999800003636,0.014140721363408,24.0,25.0
Scenario2-304-20250707-23:26:02-997444,24.999854548099,0.012059576642067,24.0,25.0
Scenario2-305-20250707-23:26:02-997449,24.999727277686,0.016512204391059,24.0,25.0
